ForestArea,GridID
0.0000000000,2738
0.0000000000,2739
0.0000000000,2740
0.0000000000,2741
0.0000000000,2742
0.0000000000,2743
0.0000000000,2744
0.0000000000,2745
0.0000000000,2746
0.0000000000,2747
0.0000000000,2748
0.0000000000,2749
0.0000000000,2750
0.0000000000,2751
0.0000000000,2752
0.0000000000,2753
9.6111830000,2758
1.8627340000,2793
1.0401370000,2794
2.2677590000,2795
1.8672840000,2796
0.0672360000,2797
0.0167790000,2798
0.0000000000,2799
0.4548780000,2800
0.7118260000,2801
0.0000000000,2802
0.0000000000,2803
0.0000000000,2804
0.0000000000,2805
0.0000000000,2806
1.3093310000,2807
9.8684030000,2808
0.0000000000,2809
0.0000000000,2810
0.0000000000,2811
0.0000000000,2812
0.0000000000,2813
0.0000000000,2814
0.0000000000,2815
0.0000000000,2816
0.0000000000,2817
0.0000000000,2818
0.0000000000,2819
0.0000000000,2820
0.0000000000,2821
0.0000000000,2822
0.0000000000,2823
0.0000000000,2824
0.0000000000,2825
0.0000000000,2826
0.0000000000,2827
0.0000000000,2828
0.0000000000,2829
0.0000000000,2830
0.0000000000,2831
0.0000000000,2832
0.0000000000,2833
0.0000000000,2834
0.0000000000,2835
0.0000000000,2836
0.0000000000,2837
0.0000000000,2838
0.0000000000,2839
0.0000000000,2840
0.0000000000,2841
0.0000000000,2842
0.0000000000,2843
0.0000000000,2844
0.0000000000,2845
0.0000000000,2846
0.0000000000,2847
0.0000000000,2848
0.0000000000,2849
0.0000000000,2850
0.0000000000,2851
0.0000000000,2852
2.8942100000,2891
6.1858520000,2892
18.2374890000,2893
7.4183850000,2894
8.3558140000,2895
0.0000000000,2896
5.9431380000,2897
31.5594940000,2898
7.2843730000,2899
4.3011900000,2900
4.6436270000,2901
0.5841470000,2902
0.9360140000,2903
31.5787810000,2904
1.4192950000,2905
0.0000000000,2906
0.0000000000,2907
0.0000000000,2908
0.0000000000,2909
0.0000000000,2910
0.0000000000,2911
0.0000000000,2912
0.0000000000,2913
0.0000000000,2914
0.0000000000,2915
0.0000000000,2916
0.0000000000,2917
0.0000000000,2918
0.0000000000,2919
0.0000000000,2920
0.0000000000,2921
0.0000000000,2922
0.0000000000,2923
0.0000000000,2924
0.0000000000,2925
0.0000000000,2926
0.0000000000,2927
0.0000000000,2928
0.0000000000,2929
0.0000000000,2930
0.0000000000,2931
0.0000000000,2932
0.0000000000,2933
0.0000000000,2934
0.0000000000,2935
0.0000000000,2936
0.0000000000,2937
0.0000000000,2938
0.0000000000,2939
0.0000000000,2940
0.0000000000,2941
0.0000000000,2942
0.0000000000,2943
0.0000000000,2944
0.0000000000,2945
0.0000000000,2946
0.0000000000,2947
156.5571430000,2983
248.2524280000,2984
223.4321420000,2985
172.7539440000,2986
262.9503040000,2987
85.0144170000,2988
89.1751550000,2989
42.4841200000,2990
21.0531810000,2991
34.1249410000,2992
18.6983890000,2993
0.1321850000,2994
3.5963650000,2995
8.3676590000,2996
2.3331090000,2997
8.3922590000,2998
0.0000000000,2999
0.0000000000,3000
0.0000000000,3001
0.0000000000,3002
0.0000000000,3003
0.0000000000,3004
0.0000000000,3005
0.0000000000,3006
0.0000000000,3007
0.0000000000,3008
0.0000000000,3009
0.0000000000,3010
0.0000000000,3011
0.0000000000,3012
0.0000000000,3013
0.0000000000,3014
0.0000000000,3015
0.0000000000,3016
0.0000000000,3017
0.0000000000,3018
0.0000000000,3019
0.0000000000,3020
0.0000000000,3021
0.0000000000,3022
0.0000000000,3023
0.0000000000,3024
0.0166250000,3025
0.0000000000,3026
0.0000000000,3027
0.0000000000,3028
0.0000000000,3029
0.0000000000,3030
0.0000000000,3031
146.4124220000,3066
145.9241360000,3067
287.6787920000,3068
430.2446670000,3069
596.8640680000,3070
521.7148290000,3071
283.2896980000,3072
245.0117390000,3073
113.0050270000,3074
0.1972690000,3075
0.1312330000,3076
0.2133280000,3077
29.0978610000,3078
80.2477150000,3079
10.0418950000,3080
0.0000000000,3081
0.0000000000,3082
0.4746300000,3083
1.2196730000,3084
0.0000000000,3085
0.0000000000,3086
0.0000000000,3087
0.0000000000,3088
0.0000000000,3089
0.0000000000,3090
0.4459740000,3091
17.9846620000,3092
0.2130940000,3093
1.0540880000,3094
0.0000000000,3095
0.0000000000,3096
0.0000000000,3097
0.0000000000,3098
0.0000000000,3099
0.0000000000,3100
251.9552280000,3137
225.6098710000,3138
114.2919040000,3139
81.5390130000,3140
534.9571030000,3141
685.5056770000,3142
257.6949480000,3143
44.3312400000,3144
8.6207970000,3145
128.7299920000,3146
298.7394530000,3147
576.3512150000,3148
289.7840210000,3149
163.2808280000,3150
25.7781860000,3151
28.9083440000,3152
206.8792340000,3153
262.3802190000,3154
263.5103790000,3155
41.8277280000,3156
0.0000000000,3157
0.0000000000,3158
0.0326350000,3159
8.7060650000,3160
12.5275150000,3161
22.4167220000,3162
0.0980060000,3163
0.0163270000,3164
0.0000000000,3165
0.0000000000,3166
0.0000000000,3167
0.0000000000,3168
0.0000000000,3169
0.0000000000,3170
0.0000000000,3171
9.6643020000,3207
138.7672370000,3208
206.8799690000,3209
320.4275690000,3210
350.4496280000,3211
438.6662420000,3212
153.8178250000,3213
250.7071340000,3214
221.4777670000,3215
210.6522580000,3216
155.9663260000,3217
69.1532910000,3218
1.4027510000,3219
1.8033370000,3220
91.9695350000,3221
267.0724040000,3222
105.3296840000,3223
0.1635740000,3224
0.0000000000,3225
0.0000000000,3226
0.0000000000,3227
0.0000000000,3228
0.1455160000,3229
0.1290150000,3230
0.0000000000,3231
0.4358270000,3232
0.0324540000,3233
0.0000000000,3234
0.0000000000,3235
0.0000000000,3236
0.0000000000,3237
0.0000000000,3238
0.0000000000,3239
0.0000000000,3240
169.2331540000,3277
347.1864410000,3278
210.4956310000,3279
7.7083680000,3280
1.4176800000,3281
116.6502700000,3282
30.6095240000,3283
6.4672840000,3284
6.3940810000,3285
0.4978130000,3286
2.2184780000,3287
3.4222280000,3288
1.3028350000,3289
0.5388600000,3290
0.1441330000,3291
0.0000000000,3292
0.0000000000,3293
0.0000000000,3294
0.0000000000,3295
0.0000000000,3296
0.0000000000,3297
0.0000000000,3298
0.0000000000,3299
0.0000000000,3300
0.0000000000,3301
0.0000000000,3302
0.0000000000,3303
0.0000000000,3304
0.0000000000,3305
0.0000000000,3306
0.0000000000,3307
14.7193660000,3344
58.3981100000,3345
122.0965280000,3346
43.1375640000,3347
0.3189760000,3348
56.1564830000,3349
9.6433470000,3350
0.9636860000,3351
0.1432440000,3352
0.5067030000,3353
0.0000000000,3354
0.0000000000,3355
0.0000000000,3356
0.0000000000,3357
0.0000000000,3358
0.0000000000,3359
0.0000000000,3360
0.0000000000,3361
0.0000000000,3362
0.0000000000,3363
1.6304680000,3364
0.0000000000,3365
170.9709240000,3400
33.0328010000,3401
66.1534030000,3402
0.3141870000,3403
0.0058430000,3404
0.9466950000,3405
0.0000000000,3406
0.0000000000,3407
0.0000000000,3408
0.0000000000,3409
0.0000000000,3410
0.0000000000,3411
0.0000000000,3412
0.0000000000,3413
0.0000000000,3414
0.0000000000,3415
342.0321770000,3451
164.9599430000,3452
53.7787990000,3453
10.0129920000,3454
0.7122380000,3455
0.0155790000,3456
0.0000000000,3457
0.0000000000,3458
0.0000000000,3459
0.0000000000,3460
0.0000000000,3461
0.0000000000,3462
0.0000000000,3463
0.0000000000,3464
0.0000000000,3465
0.3134750000,3466
12.7581320000,3503
7.3967190000,3504
203.4812690000,3505
0.5403100000,3507
0.0308870000,3508
0.0154210000,3509
0.0000000000,3510
0.0000000000,3511
0.5047200000,3512
0.1907440000,3513
0.0000000000,3514
0.0774790000,3515
2.2979270000,3516
208.6344210000,3551
0.2306820000,3554
16.7710370000,3555
8.6741000000,3556
12.9172110000,3557
0.0000000000,3558
18.1059690000,3559
32.1643250000,3593
10.4815700000,3594
0.0340760000,2609
0.0512950000,2610
0.0682960000,2611
0.1023360000,2612
0.0000000000,2613
0.0000000000,2614
0.0000000000,2615
0.0000000000,2616
0.0000000000,2617
0.0000000000,2618
0.0000000000,2619
0.0000000000,2620
0.0000000000,2621
0.0000000000,2622
0.0000000000,2623
0.0000000000,2624
0.0000000000,2625
0.0000000000,2626
0.0000000000,2627
0.0000000000,2628
0.0000000000,2629
0.0000000000,2630
0.0000000000,2631
0.0000000000,2632
0.0000000000,2633
0.0000000000,2634
0.0000000000,2635
0.0000000000,2636
0.0000000000,2637
0.0000000000,2638
0.0000000000,2639
0.0000000000,2640
0.0000000000,2641
0.0000000000,2642
0.0000000000,2643
0.0000000000,2644
0.0000000000,2645
0.0000000000,2646
0.0000000000,2647
0.0000000000,2648
0.0000000000,2649
0.0000000000,2650
0.0000000000,2651
0.0000000000,2652
0.0000000000,2653
0.0000000000,2654
0.0000000000,2655
0.0000000000,2656
0.0000000000,2657
0.0000000000,2658
0.0000000000,2659
0.0000000000,2660
0.0000000000,2661
0.1364950000,2663
229.1606140000,494
60.8055860000,495
5.1920730000,496
5.9594190000,497
102.4741890000,556
17.4333120000,557
0.0000000000,558
0.0000000000,559
0.0000000000,560
0.0000000000,561
0.0000000000,562
0.0196920000,563
0.0196880000,564
0.1377130000,565
0.0788060000,566
0.9662270000,567
1.0183210000,568
1.6133390000,569
0.0786460000,570
81.9737070000,571
0.3919270000,629
0.1567860000,630
0.1763440000,631
0.0000000000,632
0.0391850000,633
0.0196110000,634
0.0196010000,635
0.0195820000,636
0.1373020000,637
0.0195730000,638
0.0195950000,639
0.4888860000,640
1.2308750000,641
1.1636150000,642
0.6274550000,643
0.5086460000,644
8.2571750000,645
77.0506340000,646
0.4100770000,704
0.0389960000,705
0.0000000000,706
0.0194730000,707
0.0195100000,708
0.0194830000,709
0.0000000000,710
0.0000000000,711
0.0000000000,712
0.0194730000,713
0.0000000000,714
0.6895510000,715
1.5230190000,716
0.4627810000,717
3.5521080000,718
39.0106990000,719
26.9579270000,720
21.4262040000,721
0.0193610000,781
0.0000000000,782
0.0000000000,783
0.0000000000,784
0.0000000000,785
0.1164450000,786
0.0000000000,787
0.0582270000,788
0.0776790000,789
0.0193980000,790
0.0193630000,791
0.0388390000,792
0.0194250000,793
0.0000000000,794
0.1942200000,795
0.6531580000,796
0.1746700000,797
0.0582670000,798
0.4271900000,799
95.8660950000,800
160.3216730000,801
54.2919620000,802
0.0193250000,862
0.0386970000,863
0.0386190000,864
0.0000000000,865
0.0000000000,866
0.0000000000,867
0.0000000000,868
0.0386810000,869
0.0386730000,870
0.0385410000,871
0.0965880000,872
0.0000000000,873
0.0000000000,874
0.0000000000,875
0.0000000000,876
0.0000000000,877
0.0580240000,878
0.0000000000,879
0.0000000000,880
0.0386860000,881
0.2515050000,882
30.7500210000,883
79.3592020000,884
39.2752140000,885
0.0000000000,943
0.0769300000,944
0.0577580000,945
0.0000000000,946
0.0000000000,947
0.0000000000,948
0.0000000000,949
0.0000000000,950
0.0000000000,951
0.0000000000,952
0.0000000000,953
0.0000000000,954
0.0000000000,955
0.0191850000,956
0.0000000000,957
0.0000000000,958
0.0000000000,959
0.0000000000,960
0.0576200000,961
0.0000000000,962
0.3458700000,963
0.0000000000,964
0.0000000000,965
0.0192100000,966
0.3995560000,967
10.2641950000,968
21.4189060000,969
46.6365530000,970
33.7969700000,971
45.0877800000,972
0.0000000000,1029
0.0000000000,1030
0.0000000000,1031
0.0000000000,1032
0.0000000000,1033
0.0000000000,1034
0.0000000000,1035
0.0000000000,1036
0.0000000000,1037
0.0000000000,1038
0.0000000000,1039
0.0000000000,1040
0.0000000000,1041
0.0000000000,1042
0.0000000000,1043
0.0000000000,1044
0.0000000000,1045
0.0000000000,1046
0.0000000000,1047
0.0000000000,1048
0.0000000000,1049
0.0000000000,1050
0.0000000000,1051
0.0000000000,1052
0.0000000000,1053
0.7647600000,1054
9.3581970000,1055
129.8010050000,1056
101.3943670000,1057
147.3195480000,1058
198.0414840000,1059
0.0568960000,1115
0.0000000000,1116
0.0000000000,1117
0.0189940000,1118
0.0000000000,1119
0.0000000000,1120
0.0000000000,1121
0.0000000000,1122
0.0000000000,1123
0.0000000000,1124
0.0000000000,1125
0.0000000000,1126
0.0000000000,1127
0.0000000000,1128
0.0000000000,1129
0.0000000000,1130
0.0000000000,1131
0.0000000000,1132
0.0000000000,1133
0.0000000000,1134
0.0000000000,1135
0.0000000000,1136
0.0000000000,1137
0.0000000000,1138
0.0000000000,1139
0.0000000000,1140
1.2146490000,1141
0.7034820000,1142
21.9450140000,1143
52.3691230000,1144
20.2459650000,1145
28.8941070000,1146
3.4133640000,1147
3.7866970000,1148
39.5569720000,1149
3.4056310000,1156
1.6364710000,1157
0.1893220000,1201
0.0000000000,1202
0.0000000000,1203
0.0000000000,1204
0.0000000000,1205
0.0189160000,1206
0.0000000000,1207
0.0000000000,1208
0.0000000000,1209
0.0000000000,1210
0.0000000000,1211
0.0000000000,1212
0.0000000000,1213
0.0000000000,1214
0.0000000000,1215
0.0000000000,1216
0.0000000000,1217
0.0000000000,1218
0.0000000000,1219
0.0000000000,1220
0.0000000000,1221
0.0000000000,1222
0.0377740000,1223
0.0000000000,1224
0.0378160000,1225
0.0567580000,1226
6.7504690000,1227
10.8701190000,1228
9.3378870000,1229
3.2420150000,1230
0.7820020000,1231
0.0378870000,1232
0.8714480000,1233
2.0249900000,1234
3.3949980000,1235
0.6236500000,1240
0.2462700000,1241
0.0378010000,1242
0.2077650000,1243
3.3428900000,1244
2.6001950000,1245
131.4429950000,1246
40.2679310000,1247
0.0000000000,1285
0.0000000000,1286
0.0187950000,1287
0.0000000000,1288
0.0000000000,1289
0.0000000000,1290
0.0000000000,1291
0.0000000000,1292
0.0000000000,1293
0.0000000000,1294
0.0000000000,1295
0.0000000000,1296
0.0000000000,1297
0.0000000000,1298
0.0000000000,1299
0.0000000000,1300
0.0000000000,1301
0.0000000000,1302
0.0000000000,1303
0.0000000000,1304
0.0000000000,1305
0.0000000000,1306
0.0376570000,1307
0.0188140000,1308
0.0000000000,1309
0.0000000000,1310
0.0000000000,1311
0.0000000000,1312
0.0000000000,1313
0.0000000000,1314
0.0000000000,1315
0.0000000000,1316
0.0563300000,1317
0.0000000000,1318
0.0000000000,1319
0.0000000000,1320
0.0188160000,1321
0.1692740000,1322
0.3767940000,1323
0.1506190000,1324
0.0565530000,1325
0.0000000000,1326
0.0188410000,1327
0.1129540000,1328
0.0941460000,1329
0.0000000000,1330
0.8471070000,1331
24.6027520000,1332
0.0000000000,1369
0.0000000000,1370
0.0374070000,1371
0.0000000000,1372
0.0000000000,1373
0.0000000000,1374
0.0000000000,1375
0.0000000000,1376
0.0000000000,1377
0.0000000000,1378
0.0000000000,1379
0.0000000000,1380
0.0000000000,1381
0.0000000000,1382
0.0000000000,1383
0.0000000000,1384
0.0000000000,1385
0.0559390000,1386
0.0000000000,1387
0.0000000000,1388
0.0000000000,1389
0.0000000000,1390
0.0373230000,1391
0.0000000000,1392
0.0186940000,1393
0.0562260000,1394
0.1311000000,1395
0.0000000000,1396
0.0000000000,1397
0.0000000000,1398
0.0000000000,1399
0.0000000000,1400
0.0000000000,1401
0.0373330000,1402
0.0000000000,1403
0.0000000000,1404
0.0374470000,1405
0.0000000000,1406
0.0560680000,1407
0.0000000000,1408
0.3731810000,1409
0.0746580000,1410
0.0374050000,1411
0.1121150000,1412
0.0187150000,1413
0.0187050000,1414
0.1873670000,1415
2.2089700000,1416
0.0000000000,1452
0.0000000000,1453
0.0000000000,1454
0.0000000000,1455
0.0000000000,1456
0.0000000000,1457
0.0000000000,1458
0.0000000000,1459
0.0185380000,1460
0.0000000000,1461
0.0000000000,1462
0.0000000000,1463
0.0000000000,1464
0.1118060000,1465
0.0000000000,1466
0.0000000000,1467
0.0000000000,1468
0.0000000000,1469
0.0186420000,1470
0.0000000000,1471
0.0000000000,1472
0.0000000000,1473
0.0000000000,1474
0.0000000000,1475
0.0185430000,1476
0.0000000000,1477
0.0185960000,1478
0.0000000000,1479
0.4831700000,1480
0.1114860000,1481
0.1303280000,1482
0.0000000000,1483
0.0000000000,1484
0.0186250000,1485
0.0000000000,1486
0.0185430000,1487
0.0000000000,1488
0.0000000000,1489
0.0185460000,1490
0.0000000000,1491
0.0000000000,1492
0.0000000000,1493
0.0000000000,1494
0.0185760000,1495
0.2974500000,1496
0.0929370000,1497
0.0000000000,1498
0.2420810000,1499
0.0000000000,1536
0.0000000000,1537
0.0000000000,1538
0.0000000000,1539
0.0000000000,1540
0.0184950000,1541
0.0000000000,1542
0.0000000000,1543
0.0000000000,1544
0.0000000000,1545
0.0000000000,1546
0.0000000000,1547
0.0000000000,1548
0.0000000000,1549
0.0000000000,1550
0.0000000000,1551
0.0000000000,1552
0.0000000000,1553
0.0000000000,1554
0.0000000000,1555
0.0000000000,1556
0.0369090000,1557
0.0000000000,1558
0.0000000000,1559
0.0000000000,1560
0.0185260000,1561
0.0737710000,1562
0.0000000000,1563
0.0000000000,1564
0.3148690000,1565
0.0555250000,1566
0.0740100000,1567
0.0000000000,1568
0.0000000000,1569
0.0000000000,1570
0.0000000000,1571
0.0000000000,1572
0.0000000000,1573
0.0000000000,1574
0.0000000000,1575
0.0184800000,1576
0.0000000000,1577
0.0000000000,1578
0.0369240000,1579
1.8099190000,1580
0.3879080000,1581
0.0184850000,1582
0.0000000000,1618
0.0000000000,1619
0.0000000000,1620
0.0000000000,1621
0.0000000000,1622
0.0000000000,1623
0.0000000000,1624
0.0000000000,1625
0.0000000000,1626
0.0000000000,1627
0.0000000000,1628
0.0000000000,1629
0.0000000000,1630
0.0000000000,1631
0.0000000000,1632
0.0000000000,1633
0.0000000000,1634
0.0000000000,1635
0.0000000000,1636
0.0000000000,1637
0.0000000000,1638
0.0000000000,1639
0.0000000000,1640
0.0290540000,1641
0.0075510000,1642
0.0183820000,1643
0.0000000000,1644
0.0000000000,1645
0.0000000000,1646
0.0000000000,1647
0.0000000000,1648
0.0183200000,1649
0.0000000000,1650
0.0000000000,1651
0.0000000000,1652
0.0000000000,1653
0.0000000000,1654
0.0000000000,1655
0.0000000000,1656
0.0000000000,1657
0.0183420000,1658
0.0183390000,1659
0.1067290000,1660
0.5163760000,1661
0.8801310000,1662
0.1850030000,1663
0.2940740000,1664
1.3748270000,1665
0.0000000000,1701
0.0000000000,1702
0.0000000000,1703
0.0182560000,1704
0.0000000000,1705
0.0000000000,1706
0.1462890000,1707
0.0546380000,1708
0.0000000000,1709
0.0000000000,1710
0.0000000000,1711
0.0000000000,1712
0.0000000000,1713
0.0000000000,1714
0.0000000000,1715
0.0000000000,1716
0.0000000000,1717
0.0000000000,1718
0.0000000000,1719
0.0000000000,1720
0.0000000000,1721
0.0000000000,1722
0.0000000000,1723
0.0000000000,1724
0.0000000000,1725
0.0000000000,1726
0.0000000000,1727
0.0000000000,1728
0.0182520000,1729
0.0000000000,1730
0.2009690000,1731
0.0182880000,1732
0.0000000000,1733
0.0022850000,1734
0.0728580000,1735
0.0000000000,1736
0.0000000000,1737
0.0000000000,1738
0.0000000000,1739
0.0000000000,1740
0.0000000000,1741
0.0730860000,1742
0.3473020000,1743
0.0000000000,1744
0.0183110000,1745
0.5305420000,1746
1.1138000000,1747
0.1827490000,1748
3.8931350000,1749
0.0000000000,1786
0.0000000000,1787
0.0000000000,1788
0.0000000000,1789
0.0000000000,1790
0.0000000000,1791
0.0182010000,1792
0.0000000000,1793
0.0000000000,1794
0.0000000000,1795
0.0000000000,1796
0.0000000000,1797
0.0000000000,1798
0.0000000000,1799
0.0000000000,1800
0.0000000000,1801
0.0000000000,1802
0.0000000000,1803
0.0000000000,1804
0.0000000000,1805
0.0000000000,1806
0.0000000000,1807
0.0000000000,1808
0.0000000000,1809
0.0000000000,1810
0.0000000000,1811
0.0000000000,1812
0.0000000000,1813
0.0000000000,1814
0.0000000000,1815
0.0000000000,1816
0.0000000000,1817
0.0000000000,1818
0.0000000000,1819
0.0000000000,1820
0.2707070000,1821
0.0000000000,1822
0.0000000000,1823
0.0000000000,1824
0.0000000000,1825
0.0181360000,1831
0.4345860000,1832
0.3627100000,1833
0.0181130000,1834
0.0000000000,1835
0.0179790000,1874
0.0000000000,1875
0.0179870000,1876
0.0000000000,1877
0.0000000000,1878
0.0000000000,1885
0.0000000000,1890
0.0000000000,1891
0.0000000000,1892
0.0000000000,1893
0.0000000000,1894
0.0000000000,1895
0.0000000000,1896
0.0180760000,1897
0.0000000000,1898
0.0000000000,1899
0.0000000000,1900
0.0180610000,1901
0.0000000000,1902
0.0000000000,1903
0.5060420000,1920
0.0000000000,1964
0.0536800000,1965
0.0000000000,1986
0.0000000000,1987
0.0179630000,1988
0.0000000000,1989
0.0000000000,1990
0.0000000000,1991
0.0000000000,1992
0.0000000000,1993
0.0714790000,1994
0.0000000000,2059
0.0000000000,2081
0.0000000000,2083
0.0000000000,2084
0.0177760000,2085
0.0000000000,2086
0.0000000000,2087
0.0000000000,2088
0.0526700000,2236
0.0173990000,2322
0.0866740000,2412
